Ciudad,OC Fecha,No. OC,DCTO.TIPO,DCTO.PJE,RUT,Razón Social,Fecha Entrega,Bodega,Item,Código,Nombre,Descto.,Cantidad,Cant. Recibida,Transito,Prec.Unit.,Línea de Negocio
P. Montt                 ,2025-07-28 00:00:00,74425,1,0,96872220-4    ,PRODUCTOS TORRE SPA                                                             ,2025-07-29 00:00:00,B1  ,4,2225587                       ,CAJA ARCHIVO COLON STANDARD                  ,0,100,0,100,920,LIBRERÍA                                
P. Montt                 ,2025-07-28 00:00:00,74425,1,0,96872220-4    ,PRODUCTOS TORRE SPA                                                             ,2025-07-29 00:00:00,B1  ,5,2226451                       ,LIBRO ACTA AUCA COMPOSICION 50HJ,0,24,0,24,1490,LIBRERÍA                                
P. Montt                 ,2025-07-28 00:00:00,74425,1,0,96872220-4    ,PRODUCTOS TORRE SPA                                                             ,2025-07-29 00:00:00,B1  ,6,3811826                       ,TEMPERA TORRE 22ML 12 COLOR,0,12,0,12,1060,LIBRERÍA                                
P. Montt                 ,2025-07-28 00:00:00,74425,1,0,96872220-4    ,PRODUCTOS TORRE SPA                                                             ,2025-07-29 00:00:00,B1  ,7,3813170                       ,LAPIZ GRAFITO COLON HEXAGONAL HB Nº2,0,36,0,36,48.33,LIBRERÍA                                
P. Montt                 ,2025-07-28 00:00:00,74425,1,0,96872220-4    ,PRODUCTOS TORRE SPA                                                             ,2025-07-29 00:00:00,B1  ,8,3813504                       ,NOTA ADHESIVA TORRE MINICUBO 5X5CM COL 250HJ,0,12,0,12,1139,LIBRERÍA                                
P. Montt                 ,2025-07-28 00:00:00,74425,1,0,96872220-4    ,PRODUCTOS TORRE SPA                                                             ,2025-07-29 00:00:00,B1  ,9,3813931                       ,LIBRO ACTA AUCA CUADRICULADO 200HJ,0,12,0,12,3680,LIBRERÍA                                
P. Montt                 ,2025-07-28 00:00:00,74425,1,0,96872220-4    ,PRODUCTOS TORRE SPA                                                             ,2025-07-29 00:00:00,B1  ,10,3813995                       ,BORRADOR TORRE PIZARRA MAGNETICA AZUL,0,24,0,24,455,LIBRERÍA                                
P. Montt                 ,2025-07-28 00:00:00,74425,1,0,96872220-4    ,PRODUCTOS TORRE SPA                                                             ,2025-07-29 00:00:00,B1  ,11,3814755                       ,TIRITAS P/VISOR TORRE 250UN COLORES SURTIDOS,0,80,0,80,490,LIBRERÍA                                
P. Montt                 ,2025-07-28 00:00:00,74425,1,0,96872220-4    ,PRODUCTOS TORRE SPA                                                             ,2025-07-29 00:00:00,B1  ,12,3815748                       ,LIBRETA CORRESPONDENCIA TORRE 100 HOJAS,0,10,0,10,1970,LIBRERÍA                                
Santiago                 ,2025-07-28 00:00:00,105071,1,0,77198912-8    ,COMERCIALIZADORA ACUARIO Y COMPAÑIA LIMITADA                                    ,2025-07-25 00:00:00,B03 ,1,6003462                       ,LAPIZ PASTEL PENTEL 25 COLOR                 ,0,1,0,1,8397,LIBRERÍA                                
Santiago                 ,2025-07-28 00:00:00,105124,1,0,96872220-4    ,PRODUCTOS TORRE SPA                                                             ,2025-07-29 00:00:00,B03 ,1,2220401                       ,ARCH AUCA OFICIO ANCHO                       ,0,100,0,100,1185,LIBRERÍA                                
Santiago                 ,2025-07-28 00:00:00,105124,1,0,96872220-4    ,PRODUCTOS TORRE SPA                                                             ,2025-07-29 00:00:00,B03 ,2,2220501                       ,C.U. COLON LISO 7MM 100HJ,0,50,0,50,650,LIBRERÍA                                
Santiago                 ,2025-07-28 00:00:00,105124,1,0,96872220-4    ,PRODUCTOS TORRE SPA                                                             ,2025-07-29 00:00:00,B03 ,3,2221252                       ,CLIP TORRE 33MM PUNTA REDONDA                ,0,20,0,20,205,LIBRERÍA                                
Santiago                 ,2025-07-28 00:00:00,105124,1,0,96872220-4    ,PRODUCTOS TORRE SPA                                                             ,2025-07-29 00:00:00,B03 ,4,2221575                       ,CORCHETE TORRE 26/6 5000UN                   ,0,70,0,70,495,LIBRERÍA                                
Santiago                 ,2025-07-28 00:00:00,105124,1,0,96872220-4    ,PRODUCTOS TORRE SPA                                                             ,2025-07-29 00:00:00,B03 ,5,2221576                       ,CORCHETE TORRE 26/6 1000UN                   ,0,520,0,520,170,LIBRERÍA                                
Santiago                 ,2025-07-28 00:00:00,105124,1,0,96872220-4    ,PRODUCTOS TORRE SPA                                                             ,2025-07-29 00:00:00,B03 ,6,2223876                       ,C. TORRE BOOK SCOTLAND 7MM 150HJ,0,24,0,24,1760,LIBRERÍA                                
Santiago                 ,2025-07-28 00:00:00,105124,1,0,96872220-4    ,PRODUCTOS TORRE SPA                                                             ,2025-07-29 00:00:00,B03 ,7,2226431                       ,LIBRO ACTA AUCA COMPOSICION 100HJ            ,0,32,0,32,2235,LIBRERÍA                                
Santiago                 ,2025-07-28 00:00:00,105124,1,0,96872220-4    ,PRODUCTOS TORRE SPA                                                             ,2025-07-29 00:00:00,B03 ,8,2226585                       ,LIBRO ASISTENCIA AUCA 50HJ,0,12,0,12,1420,LIBRERÍA                                
Santiago                 ,2025-07-28 00:00:00,105124,1,0,96872220-4    ,PRODUCTOS TORRE SPA                                                             ,2025-07-29 00:00:00,B03 ,9,3811085                       ,C. TORRE TOP SCOTLAND 7MM 150HJ              ,0,20,0,20,2305,LIBRERÍA                                
Santiago                 ,2025-07-28 00:00:00,105124,1,0,96872220-4    ,PRODUCTOS TORRE SPA                                                             ,2025-07-29 00:00:00,B03 ,10,3813159                       ,"TIJERA TORRE ERGONOMICA 8,25"" 21CM           ",0,72,0,72,1105,LIBRERÍA                                
Santiago                 ,2025-07-28 00:00:00,105124,1,0,96872220-4    ,PRODUCTOS TORRE SPA                                                             ,2025-07-29 00:00:00,B03 ,11,3813170                       ,LAPIZ GRAFITO COLON HEXAGONAL HB Nº2,0,444,0,444,48.33,LIBRERÍA                                
Santiago                 ,2025-07-28 00:00:00,105124,1,0,96872220-4    ,PRODUCTOS TORRE SPA                                                             ,2025-07-29 00:00:00,B03 ,12,3813203                       ,MARCADOR TORRE PERMANENTE NEGRO PTA FINA 0.8M,0,12,0,12,355,LIBRERÍA                                
Santiago                 ,2025-07-28 00:00:00,105124,1,0,96872220-4    ,PRODUCTOS TORRE SPA                                                             ,2025-07-29 00:00:00,B03 ,13,3813222                       ,LIBRO AUCA ACTAS CUADRICULADO 100 HJ,0,8,0,8,2205,LIBRERÍA                                
Santiago                 ,2025-07-28 00:00:00,105124,1,0,96872220-4    ,PRODUCTOS TORRE SPA                                                             ,2025-07-29 00:00:00,B03 ,14,3813247                       ,CORRECTOR TORRE CINTA STAND UP 5MM AZUL 6MT  ,0,108,0,108,625,LIBRERÍA                                
Santiago                 ,2025-07-28 00:00:00,105124,1,0,96872220-4    ,PRODUCTOS TORRE SPA                                                             ,2025-07-29 00:00:00,B03 ,15,3813500                       ,"NOTA ADHESIVA TORRE 7,6X7,6CM VERDE 100HJ    ",0,12,0,12,459,LIBRERÍA                                
Santiago                 ,2025-07-28 00:00:00,105124,1,0,96872220-4    ,PRODUCTOS TORRE SPA                                                             ,2025-07-29 00:00:00,B03 ,16,3813502                       ,"NOTA ADHESIVA TORRE 7,6X7,6CM NARANJO 100HJ  ",0,12,0,12,459,LIBRERÍA                                
Santiago                 ,2025-07-28 00:00:00,105124,1,0,96872220-4    ,PRODUCTOS TORRE SPA                                                             ,2025-07-29 00:00:00,B03 ,17,3813503                       ,"NOTA ADHESIVA TORRE 7,6X7,6CM CUBO 400HJS.   ",0,24,0,24,1978,LIBRERÍA                                
Santiago                 ,2025-07-28 00:00:00,105124,1,0,96872220-4    ,PRODUCTOS TORRE SPA                                                             ,2025-07-29 00:00:00,B03 ,18,3813680                       ,PEGAMENTO EN BARRA TORRE 40GR                ,0,24,0,24,585,LIBRERÍA                                
Santiago                 ,2025-07-28 00:00:00,105124,1,0,96872220-4    ,PRODUCTOS TORRE SPA                                                             ,2025-07-29 00:00:00,B03 ,19,3813762                       ,ANOTADOR C/APRETADOR TORRE VINIL DOBLE OFICIO,0,12,0,12,1855,LIBRERÍA                                
Santiago                 ,2025-07-28 00:00:00,105124,1,0,96872220-4    ,PRODUCTOS TORRE SPA                                                             ,2025-07-29 00:00:00,B03 ,20,3814044                       ,NOTA ADHESIVA TORRE BANDERITA+PAD AMARILLO,0,816,0,816,950,LIBRERÍA                                
LS - Barrio Industrial   ,2025-07-28 00:00:00,105125,1,0,90703000-8    ,NESTLE CHILE S.A.                                                               ,2025-07-29 00:00:00,B14,1,4562019                       ,NESCAFE NESTLE TRADICIONAL 170GR TARRO       ,0,24,0,24,5150,ALIMENTOS                               
LS - Barrio Industrial   ,2025-07-28 00:00:00,105125,1,0,90703000-8    ,NESTLE CHILE S.A.                                                               ,2025-07-29 00:00:00,B14,2,4562020                       ,NESCAFE NESTLE TRADICIONAL INSTANTANEO 400GR,0,24,0,24,8985,ALIMENTOS                               
LS - Barrio Industrial   ,2025-07-28 00:00:00,105125,1,0,90703000-8    ,NESTLE CHILE S.A.                                                               ,2025-07-29 00:00:00,B14,3,8600945                       ,CEREAL CHOCAPIC 30GR                         ,0,1020,0,1020,344,ALIMENTOS                               
LS - Barrio Industrial   ,2025-07-28 00:00:00,105125,1,0,90703000-8    ,NESTLE CHILE S.A.                                                               ,2025-07-29 00:00:00,B14,4,8601591                       ,NESCAFE NESTLE FINA SELECCION FRASCO 200GR,0,12,0,12,8032,ALIMENTOS                               
LS - Barrio Industrial   ,2025-07-28 00:00:00,105125,1,0,90703000-8    ,NESTLE CHILE S.A.                                                               ,2025-07-29 00:00:00,B14,5,8601766                       ,NESCAFE NESTLE DESCAFEINADO TARRO 170GR,0,48,0,48,4990,ALIMENTOS                               
LS - Barrio Industrial   ,2025-07-28 00:00:00,105126,1,0,96529310-8    ,SOFTYS CHILE SPA                                                                ,2025-07-29 00:00:00,B14,1,1300676                       ,SABANILLA PROTECTOR CAMA COTIDIAN 90X60 8UN  ,0,80,0,80,4887,ASEO                                    
LS - Barrio Industrial   ,2025-07-28 00:00:00,105126,1,0,96529310-8    ,SOFTYS CHILE SPA                                                                ,2025-07-29 00:00:00,B14,2,1301239                       ,TOALLA DE PAPEL ELITE JUMBO GOF D/H 200M 2UN,0,30,0,30,7000,ASEO                                    
LS - Barrio Industrial   ,2025-07-28 00:00:00,105126,1,0,96529310-8    ,SOFTYS CHILE SPA                                                                ,2025-07-29 00:00:00,B14,3,1301390                       ,PAÑAL BABYSEC PREMIUM XXG 14U,0,32,0,32,3510,ASEO                                    
LS - Barrio Industrial   ,2025-07-28 00:00:00,105126,1,0,96529310-8    ,SOFTYS CHILE SPA                                                                ,2025-07-29 00:00:00,B14,4,1301401                       ,TOALLA DE PAPEL ELITE JUMBO 2 ROLLOS 250M,0,40,0,40,5600,ASEO                                    
LS - Barrio Industrial   ,2025-07-28 00:00:00,105126,1,0,96529310-8    ,SOFTYS CHILE SPA                                                                ,2025-07-29 00:00:00,B14,5,1301500                       ,PAÑAL COTIDIAN PREMIUM TALLA G 20UN,0,68,0,68,8625,ASEO                                    
LS - Barrio Industrial   ,2025-07-28 00:00:00,105126,1,0,96529310-8    ,SOFTYS CHILE SPA                                                                ,2025-07-29 00:00:00,B14,6,1301510                       ,PAÑAL COTIDIAN PANTS NOCTURNO G/XG 8UN,0,72,0,72,3738,ASEO                                    
LS - Barrio Industrial   ,2025-07-28 00:00:00,105126,1,0,96529310-8    ,SOFTYS CHILE SPA                                                                ,2025-07-29 00:00:00,B14,7,1301511                       ,PAÑAL COTIDIAN PANTS NOCTURNO P/M 8UN,0,8,0,8,3738,ASEO                                    
LS - Barrio Industrial   ,2025-07-28 00:00:00,105126,1,0,96529310-8    ,SOFTYS CHILE SPA                                                                ,2025-07-29 00:00:00,B14,8,1301531                       ,PAÑAL COTIDIAN PREMIUM TALLA M 20UN,0,12,0,12,8625,ASEO                                    
LS - Barrio Industrial   ,2025-07-28 00:00:00,105126,1,0,96529310-8    ,SOFTYS CHILE SPA                                                                ,2025-07-28 00:00:00,B14,9,1300122                       ,TOALLA ELITE DOBLADA D/H EXT BLANCA 200UN,0,54,0,54,989,ASEO                                    
LS - Barrio Industrial   ,2025-07-28 00:00:00,105126,1,0,96529310-8    ,SOFTYS CHILE SPA                                                                ,2025-07-28 00:00:00,B14,10,1301423                       ,PAPEL HIGIENICO ELITE JUMBO ECON H/S 500M 4UN,0,12,0,12,6030,ASEO                                    
LS - Barrio Industrial   ,2025-07-28 00:00:00,105127,1,0,96591040-9    ,EMPRESAS CAROZZI S.A.                                                           ,2025-07-29 00:00:00,B14,1,8600110                       ,KETCHUP CAROZZI 1KG,0,20,0,20,1318,ALIMENTOS                               
LS - Barrio Industrial   ,2025-07-28 00:00:00,105127,1,0,96591040-9    ,EMPRESAS CAROZZI S.A.                                                           ,2025-07-29 00:00:00,B14,2,8601778                       ,MAYONESA CAROZZI 1KG                         ,0,20,0,20,1500,ALIMENTOS                               
LS - Barrio Industrial   ,2025-07-28 00:00:00,105127,1,0,96591040-9    ,EMPRESAS CAROZZI S.A.                                                           ,2025-07-29 00:00:00,B14,3,8601828                       ,COYAK AMBROSOLI SURTIDO 24GR 20UN,0,600,0,600,1420,ALIMENTOS                               
